Source_Amplitude,Frequency_omega,Max_Abs_E,Max_Abs_Real_Ex,Max_Abs_Imag_Ex,Max_Abs_Real_Ey,Max_Abs_Imag_Ey
0.1,3.9096989966555187,0.006126888365229648,0.004517605429747578,0.005560453879195554,0.0016588560677410862,0.002512788260374773
0.1,3.9665551839464888,0.006255607063307578,0.0045520764672735085,0.006173574582077592,0.002184805462225375,0.002708430732382775
0.1,4.023411371237458,0.0060006256065130185,0.005283874004678683,0.005459629204299731,0.0029632855234308438,0.0026072940672327402
0.1,4.080267558528428,0.0070622059508813,0.005989951416150796,0.0050802836371171035,0.0034850509740466822,0.0022827513000108304
0.1,4.137123745819398,0.007341931613745081,0.005753646928406692,0.005785912459813286,0.0028115681000091385,0.0029016117586029566
0.1,4.193979933110368,0.00722947383672216,0.005475867868206122,0.005959263850050192,0.0023316666460303443,0.002796344185648519
0.1,4.250836120401338,0.007225065256923979,0.00496821291161111,0.005512380558656933,0.0022482889889835407,0.0023107567331059086
0.1,4.3076923076923075,0.006740884724517511,0.004003568916100995,0.005608494723455701,0.0018119445063710393,0.0025868288603512124
0.1,4.364548494983278,0.00597619654218788,0.0033840974093709997,0.005281281968660259,0.001333515233846929,0.002663794621921207
0.1,4.421404682274248,0.005519285076824462,0.003432620092237114,0.004948055804670278,0.001154968674416392,0.0025972720350592522
0.1,4.478260869565218,0.0055349779869454776,0.003675308564028406,0.005090506406804225,0.001243743539215678,0.0027232741309991745
0.1,4.535117056856187,0.005590179604566905,0.0037299377454279954,0.005393973497297448,0.0014735658831505382,0.00294212621789512
0.1,4.591973244147157,0.0054208973694841595,0.003999584066983336,0.005388333418855827,0.001913926691643311,0.0030709707886266186
0.1,4.648829431438127,0.00553515972108115,0.004984397849733701,0.004962420695056107,0.0027415925239317233,0.002762872782911192
0.1,4.705685618729097,0.006703288277454643,0.005811815964306836,0.004209344928899656,0.0032956821738925083,0.0017903836976700172
0.1,4.762541806020067,0.007085842112892356,0.005423937880873082,0.004941396999190652,0.002850954969966962,0.002151233554426397
0.1,4.8193979933110365,0.00656332172909779,0.004385998548775138,0.005234037345991262,0.002192931270385088,0.0023808490680184255
